image_id,class,path,split
ulcer_0354.png,ulcer,images\ulcer\ulcer_0354.png,train
erosion_0321.png,erosion,images\erosion\erosion_0321.png,train
inflammation_0421.png,inflammation,images\inflammation\inflammation_0421.png,train
diverticula_0277.png,diverticula,images\diverticula\diverticula_0277.png,train
erosion_0617.png,erosion,images\erosion\erosion_0617.png,train
foreign_body_0786.png,foreign_body,images\foreign_body\foreign_body_0786.png,train
erosion_0666.png,erosion,images\erosion\erosion_0666.png,train
inflammation_0085.png,inflammation,images\inflammation\inflammation_0085.png,train
erosion_0012.png,erosion,images\erosion\erosion_0012.png,train
polyp_0150.png,polyp,images\polyp\polyp_0150.png,train
diverticula_0383.png,diverticula,images\diverticula\diverticula_0383.png,train
normal_0237.png,normal,images\normal\normal_0237.png,train
tumor_0100.png,tumor,images\tumor\tumor_0100.png,train
polyp_0622.png,polyp,images\polyp\polyp_0622.png,train
stricture_0763.png,stricture,images\stricture\stricture_0763.png,train
tumor_0037.png,tumor,images\tumor\tumor_0037.png,train
ulcer_0381.png,ulcer,images\ulcer\ulcer_0381.png,train
polyp_0482.png,polyp,images\polyp\polyp_0482.png,train
normal_0271.png,normal,images\normal\normal_0271.png,train
inflammation_0327.png,inflammation,images\inflammation\inflammation_0327.png,train
diverticula_0552.png,diverticula,images\diverticula\diverticula_0552.png,train
polyp_0544.png,polyp,images\polyp\polyp_0544.png,train
foreign_body_0734.png,foreign_body,images\foreign_body\foreign_body_0734.png,train
normal_0020.png,normal,images\normal\normal_0020.png,train
diverticula_0202.png,diverticula,images\diverticula\diverticula_0202.png,train
tumor_0377.png,tumor,images\tumor\tumor_0377.png,train
diverticula_0059.png,diverticula,images\diverticula\diverticula_0059.png,train
normal_0154.png,normal,images\normal\normal_0154.png,train
erosion_0740.png,erosion,images\erosion\erosion_0740.png,train
stricture_0011.png,stricture,images\stricture\stricture_0011.png,train
diverticula_0759.png,diverticula,images\diverticula\diverticula_0759.png,train
erosion_0399.png,erosion,images\erosion\erosion_0399.png,train
polyp_0628.png,polyp,images\polyp\polyp_0628.png,train
bleeding_0046.png,bleeding,images\bleeding\bleeding_0046.png,train
polyp_0294.png,polyp,images\polyp\polyp_0294.png,train
tumor_0655.png,tumor,images\tumor\tumor_0655.png,train
stricture_0418.png,stricture,images\stricture\stricture_0418.png,train
diverticula_0223.png,diverticula,images\diverticula\diverticula_0223.png,train
bleeding_0542.png,bleeding,images\bleeding\bleeding_0542.png,train
inflammation_0020.png,inflammation,images\inflammation\inflammation_0020.png,train
inflammation_0130.png,inflammation,images\inflammation\inflammation_0130.png,train
normal_0702.png,normal,images\normal\normal_0702.png,train
inflammation_0360.png,inflammation,images\inflammation\inflammation_0360.png,train
bleeding_0571.png,bleeding,images\bleeding\bleeding_0571.png,train
ulcer_0298.png,ulcer,images\ulcer\ulcer_0298.png,train
stricture_0732.png,stricture,images\stricture\stricture_0732.png,train
diverticula_0643.png,diverticula,images\diverticula\diverticula_0643.png,train
erosion_0760.png,erosion,images\erosion\erosion_0760.png,train
tumor_0133.png,tumor,images\tumor\tumor_0133.png,train
stricture_0014.png,stricture,images\stricture\stricture_0014.png,train
polyp_0388.png,polyp,images\polyp\polyp_0388.png,train
diverticula_0052.png,diverticula,images\diverticula\diverticula_0052.png,train
inflammation_0585.png,inflammation,images\inflammation\inflammation_0585.png,train
bleeding_0388.png,bleeding,images\bleeding\bleeding_0388.png,train
diverticula_0315.png,diverticula,images\diverticula\diverticula_0315.png,train
polyp_0323.png,polyp,images\polyp\polyp_0323.png,train
foreign_body_0443.png,foreign_body,images\foreign_body\foreign_body_0443.png,train
normal_0089.png,normal,images\normal\normal_0089.png,train
polyp_0193.png,polyp,images\polyp\polyp_0193.png,train
tumor_0569.png,tumor,images\tumor\tumor_0569.png,train
foreign_body_0049.png,foreign_body,images\foreign_body\foreign_body_0049.png,train
bleeding_0133.png,bleeding,images\bleeding\bleeding_0133.png,train
bleeding_0575.png,bleeding,images\bleeding\bleeding_0575.png,train
stricture_0473.png,stricture,images\stricture\stricture_0473.png,train
normal_0187.png,normal,images\normal\normal_0187.png,train
bleeding_0237.png,bleeding,images\bleeding\bleeding_0237.png,train
tumor_0346.png,tumor,images\tumor\tumor_0346.png,train
inflammation_0706.png,inflammation,images\inflammation\inflammation_0706.png,train
ulcer_0128.png,ulcer,images\ulcer\ulcer_0128.png,train
inflammation_0170.png,inflammation,images\inflammation\inflammation_0170.png,train
ulcer_0394.png,ulcer,images\ulcer\ulcer_0394.png,train
foreign_body_0094.png,foreign_body,images\foreign_body\foreign_body_0094.png,train
diverticula_0152.png,diverticula,images\diverticula\diverticula_0152.png,train
diverticula_0023.png,diverticula,images\diverticula\diverticula_0023.png,train
inflammation_0202.png,inflammation,images\inflammation\inflammation_0202.png,train
foreign_body_0596.png,foreign_body,images\foreign_body\foreign_body_0596.png,train
normal_0486.png,normal,images\normal\normal_0486.png,train
diverticula_0274.png,diverticula,images\diverticula\diverticula_0274.png,train
bleeding_0678.png,bleeding,images\bleeding\bleeding_0678.png,train
erosion_0283.png,erosion,images\erosion\erosion_0283.png,train
inflammation_0186.png,inflammation,images\inflammation\inflammation_0186.png,train
bleeding_0180.png,bleeding,images\bleeding\bleeding_0180.png,train
bleeding_0539.png,bleeding,images\bleeding\bleeding_0539.png,train
stricture_0079.png,stricture,images\stricture\stricture_0079.png,train
normal_0607.png,normal,images\normal\normal_0607.png,train
stricture_0433.png,stricture,images\stricture\stricture_0433.png,train
diverticula_0511.png,diverticula,images\diverticula\diverticula_0511.png,train
bleeding_0432.png,bleeding,images\bleeding\bleeding_0432.png,train
inflammation_0563.png,inflammation,images\inflammation\inflammation_0563.png,train
normal_0738.png,normal,images\normal\normal_0738.png,train
diverticula_0522.png,diverticula,images\diverticula\diverticula_0522.png,train
erosion_0130.png,erosion,images\erosion\erosion_0130.png,train
ulcer_0730.png,ulcer,images\ulcer\ulcer_0730.png,train
normal_0481.png,normal,images\normal\normal_0481.png,train
normal_0613.png,normal,images\normal\normal_0613.png,train
inflammation_0335.png,inflammation,images\inflammation\inflammation_0335.png,train
ulcer_0757.png,ulcer,images\ulcer\ulcer_0757.png,train
tumor_0200.png,tumor,images\tumor\tumor_0200.png,train
stricture_0173.png,stricture,images\stricture\stricture_0173.png,train
ulcer_0537.png,ulcer,images\ulcer\ulcer_0537.png,train
foreign_body_0095.png,foreign_body,images\foreign_body\foreign_body_0095.png,train
inflammation_0738.png,inflammation,images\inflammation\inflammation_0738.png,train
inflammation_0492.png,inflammation,images\inflammation\inflammation_0492.png,train
stricture_0335.png,stricture,images\stricture\stricture_0335.png,train
bleeding_0353.png,bleeding,images\bleeding\bleeding_0353.png,train
inflammation_0652.png,inflammation,images\inflammation\inflammation_0652.png,train
ulcer_0753.png,ulcer,images\ulcer\ulcer_0753.png,train
ulcer_0300.png,ulcer,images\ulcer\ulcer_0300.png,train
polyp_0554.png,polyp,images\polyp\polyp_0554.png,train
bleeding_0641.png,bleeding,images\bleeding\bleeding_0641.png,train
diverticula_0231.png,diverticula,images\diverticula\diverticula_0231.png,train
inflammation_0531.png,inflammation,images\inflammation\inflammation_0531.png,train
inflammation_0734.png,inflammation,images\inflammation\inflammation_0734.png,train
erosion_0290.png,erosion,images\erosion\erosion_0290.png,train
bleeding_0697.png,bleeding,images\bleeding\bleeding_0697.png,train
erosion_0123.png,erosion,images\erosion\erosion_0123.png,train
foreign_body_0402.png,foreign_body,images\foreign_body\foreign_body_0402.png,train
bleeding_0682.png,bleeding,images\bleeding\bleeding_0682.png,train
diverticula_0791.png,diverticula,images\diverticula\diverticula_0791.png,train
bleeding_0670.png,bleeding,images\bleeding\bleeding_0670.png,train
erosion_0338.png,erosion,images\erosion\erosion_0338.png,train
normal_0035.png,normal,images\normal\normal_0035.png,train
tumor_0323.png,tumor,images\tumor\tumor_0323.png,train
ulcer_0684.png,ulcer,images\ulcer\ulcer_0684.png,train
bleeding_0212.png,bleeding,images\bleeding\bleeding_0212.png,train
normal_0115.png,normal,images\normal\normal_0115.png,train
inflammation_0569.png,inflammation,images\inflammation\inflammation_0569.png,train
bleeding_0759.png,bleeding,images\bleeding\bleeding_0759.png,train
polyp_0077.png,polyp,images\polyp\polyp_0077.png,train
foreign_body_0099.png,foreign_body,images\foreign_body\foreign_body_0099.png,train
foreign_body_0534.png,foreign_body,images\foreign_body\foreign_body_0534.png,train
ulcer_0676.png,ulcer,images\ulcer\ulcer_0676.png,train
tumor_0106.png,tumor,images\tumor\tumor_0106.png,train
polyp_0799.png,polyp,images\polyp\polyp_0799.png,train
bleeding_0153.png,bleeding,images\bleeding\bleeding_0153.png,train
ulcer_0539.png,ulcer,images\ulcer\ulcer_0539.png,train
polyp_0351.png,polyp,images\polyp\polyp_0351.png,train
inflammation_0554.png,inflammation,images\inflammation\inflammation_0554.png,train
erosion_0141.png,erosion,images\erosion\erosion_0141.png,train
erosion_0395.png,erosion,images\erosion\erosion_0395.png,train
tumor_0004.png,tumor,images\tumor\tumor_0004.png,train
bleeding_0371.png,bleeding,images\bleeding\bleeding_0371.png,train
bleeding_0712.png,bleeding,images\bleeding\bleeding_0712.png,train
inflammation_0396.png,inflammation,images\inflammation\inflammation_0396.png,train
bleeding_0025.png,bleeding,images\bleeding\bleeding_0025.png,train
bleeding_0611.png,bleeding,images\bleeding\bleeding_0611.png,train
foreign_body_0751.png,foreign_body,images\foreign_body\foreign_body_0751.png,train
inflammation_0713.png,inflammation,images\inflammation\inflammation_0713.png,train
erosion_0448.png,erosion,images\erosion\erosion_0448.png,train
polyp_0296.png,polyp,images\polyp\polyp_0296.png,train
diverticula_0609.png,diverticula,images\diverticula\diverticula_0609.png,train
normal_0439.png,normal,images\normal\normal_0439.png,train
polyp_0171.png,polyp,images\polyp\polyp_0171.png,train
foreign_body_0015.png,foreign_body,images\foreign_body\foreign_body_0015.png,train
inflammation_0065.png,inflammation,images\inflammation\inflammation_0065.png,train
tumor_0684.png,tumor,images\tumor\tumor_0684.png,train
tumor_0223.png,tumor,images\tumor\tumor_0223.png,train
ulcer_0764.png,ulcer,images\ulcer\ulcer_0764.png,train
diverticula_0331.png,diverticula,images\diverticula\diverticula_0331.png,train
normal_0784.png,normal,images\normal\normal_0784.png,train
normal_0037.png,normal,images\normal\normal_0037.png,train
polyp_0599.png,polyp,images\polyp\polyp_0599.png,train
normal_0664.png,normal,images\normal\normal_0664.png,train
tumor_0321.png,tumor,images\tumor\tumor_0321.png,train
ulcer_0549.png,ulcer,images\ulcer\ulcer_0549.png,train
ulcer_0491.png,ulcer,images\ulcer\ulcer_0491.png,train
ulcer_0125.png,ulcer,images\ulcer\ulcer_0125.png,train
stricture_0382.png,stricture,images\stricture\stricture_0382.png,train
normal_0345.png,normal,images\normal\normal_0345.png,train
inflammation_0274.png,inflammation,images\inflammation\inflammation_0274.png,train
stricture_0683.png,stricture,images\stricture\stricture_0683.png,train
ulcer_0509.png,ulcer,images\ulcer\ulcer_0509.png,train
tumor_0509.png,tumor,images\tumor\tumor_0509.png,train
normal_0085.png,normal,images\normal\normal_0085.png,train
polyp_0365.png,polyp,images\polyp\polyp_0365.png,train
foreign_body_0010.png,foreign_body,images\foreign_body\foreign_body_0010.png,train
polyp_0214.png,polyp,images\polyp\polyp_0214.png,train
ulcer_0476.png,ulcer,images\ulcer\ulcer_0476.png,train
foreign_body_0014.png,foreign_body,images\foreign_body\foreign_body_0014.png,train
erosion_0120.png,erosion,images\erosion\erosion_0120.png,train
inflammation_0306.png,inflammation,images\inflammation\inflammation_0306.png,train
erosion_0671.png,erosion,images\erosion\erosion_0671.png,train
bleeding_0547.png,bleeding,images\bleeding\bleeding_0547.png,train
polyp_0011.png,polyp,images\polyp\polyp_0011.png,train
stricture_0142.png,stricture,images\stricture\stricture_0142.png,train
inflammation_0681.png,inflammation,images\inflammation\inflammation_0681.png,train
erosion_0107.png,erosion,images\erosion\erosion_0107.png,train
foreign_body_0469.png,foreign_body,images\foreign_body\foreign_body_0469.png,train
normal_0235.png,normal,images\normal\normal_0235.png,train
diverticula_0688.png,diverticula,images\diverticula\diverticula_0688.png,train
diverticula_0457.png,diverticula,images\diverticula\diverticula_0457.png,train
normal_0043.png,normal,images\normal\normal_0043.png,train
polyp_0665.png,polyp,images\polyp\polyp_0665.png,train
inflammation_0296.png,inflammation,images\inflammation\inflammation_0296.png,train
tumor_0352.png,tumor,images\tumor\tumor_0352.png,train
polyp_0672.png,polyp,images\polyp\polyp_0672.png,train
tumor_0398.png,tumor,images\tumor\tumor_0398.png,train
ulcer_0045.png,ulcer,images\ulcer\ulcer_0045.png,train
polyp_0196.png,polyp,images\polyp\polyp_0196.png,train
stricture_0552.png,stricture,images\stricture\stricture_0552.png,train
stricture_0294.png,stricture,images\stricture\stricture_0294.png,train
polyp_0568.png,polyp,images\polyp\polyp_0568.png,train
ulcer_0347.png,ulcer,images\ulcer\ulcer_0347.png,train
inflammation_0301.png,inflammation,images\inflammation\inflammation_0301.png,train
tumor_0360.png,tumor,images\tumor\tumor_0360.png,train
diverticula_0596.png,diverticula,images\diverticula\diverticula_0596.png,train
erosion_0478.png,erosion,images\erosion\erosion_0478.png,train
inflammation_0476.png,inflammation,images\inflammation\inflammation_0476.png,train
inflammation_0329.png,inflammation,images\inflammation\inflammation_0329.png,train
stricture_0148.png,stricture,images\stricture\stricture_0148.png,train
foreign_body_0617.png,foreign_body,images\foreign_body\foreign_body_0617.png,train
polyp_0282.png,polyp,images\polyp\polyp_0282.png,train
bleeding_0324.png,bleeding,images\bleeding\bleeding_0324.png,train
foreign_body_0169.png,foreign_body,images\foreign_body\foreign_body_0169.png,train
tumor_0367.png,tumor,images\tumor\tumor_0367.png,train
tumor_0478.png,tumor,images\tumor\tumor_0478.png,train
bleeding_0167.png,bleeding,images\bleeding\bleeding_0167.png,train
inflammation_0096.png,inflammation,images\inflammation\inflammation_0096.png,train
ulcer_0309.png,ulcer,images\ulcer\ulcer_0309.png,train
foreign_body_0288.png,foreign_body,images\foreign_body\foreign_body_0288.png,train
normal_0189.png,normal,images\normal\normal_0189.png,train
stricture_0008.png,stricture,images\stricture\stricture_0008.png,train
polyp_0420.png,polyp,images\polyp\polyp_0420.png,train
foreign_body_0618.png,foreign_body,images\foreign_body\foreign_body_0618.png,train
normal_0295.png,normal,images\normal\normal_0295.png,train
polyp_0319.png,polyp,images\polyp\polyp_0319.png,train
erosion_0244.png,erosion,images\erosion\erosion_0244.png,train
polyp_0328.png,polyp,images\polyp\polyp_0328.png,train
diverticula_0341.png,diverticula,images\diverticula\diverticula_0341.png,train
ulcer_0494.png,ulcer,images\ulcer\ulcer_0494.png,train
ulcer_0707.png,ulcer,images\ulcer\ulcer_0707.png,train
foreign_body_0177.png,foreign_body,images\foreign_body\foreign_body_0177.png,train
bleeding_0266.png,bleeding,images\bleeding\bleeding_0266.png,train
ulcer_0405.png,ulcer,images\ulcer\ulcer_0405.png,train
normal_0459.png,normal,images\normal\normal_0459.png,train
stricture_0643.png,stricture,images\stricture\stricture_0643.png,train
normal_0623.png,normal,images\normal\normal_0623.png,train
erosion_0278.png,erosion,images\erosion\erosion_0278.png,train
normal_0642.png,normal,images\normal\normal_0642.png,train
polyp_0350.png,polyp,images\polyp\polyp_0350.png,train
inflammation_0323.png,inflammation,images\inflammation\inflammation_0323.png,train
foreign_body_0322.png,foreign_body,images\foreign_body\foreign_body_0322.png,train
foreign_body_0132.png,foreign_body,images\foreign_body\foreign_body_0132.png,train
polyp_0173.png,polyp,images\polyp\polyp_0173.png,train
erosion_0274.png,erosion,images\erosion\erosion_0274.png,train
tumor_0506.png,tumor,images\tumor\tumor_0506.png,train
foreign_body_0471.png,foreign_body,images\foreign_body\foreign_body_0471.png,train
ulcer_0221.png,ulcer,images\ulcer\ulcer_0221.png,train
bleeding_0234.png,bleeding,images\bleeding\bleeding_0234.png,train
tumor_0426.png,tumor,images\tumor\tumor_0426.png,train
inflammation_0144.png,inflammation,images\inflammation\inflammation_0144.png,train
erosion_0223.png,erosion,images\erosion\erosion_0223.png,train
polyp_0401.png,polyp,images\polyp\polyp_0401.png,train
diverticula_0608.png,diverticula,images\diverticula\diverticula_0608.png,train
foreign_body_0155.png,foreign_body,images\foreign_body\foreign_body_0155.png,train
inflammation_0460.png,inflammation,images\inflammation\inflammation_0460.png,train
tumor_0041.png,tumor,images\tumor\tumor_0041.png,train
stricture_0230.png,stricture,images\stricture\stricture_0230.png,train
stricture_0585.png,stricture,images\stricture\stricture_0585.png,train
inflammation_0392.png,inflammation,images\inflammation\inflammation_0392.png,train
bleeding_0745.png,bleeding,images\bleeding\bleeding_0745.png,train
normal_0718.png,normal,images\normal\normal_0718.png,train
erosion_0390.png,erosion,images\erosion\erosion_0390.png,train
bleeding_0029.png,bleeding,images\bleeding\bleeding_0029.png,train
inflammation_0533.png,inflammation,images\inflammation\inflammation_0533.png,train
inflammation_0685.png,inflammation,images\inflammation\inflammation_0685.png,train
normal_0333.png,normal,images\normal\normal_0333.png,train
bleeding_0464.png,bleeding,images\bleeding\bleeding_0464.png,train
diverticula_0566.png,diverticula,images\diverticula\diverticula_0566.png,train
normal_0162.png,normal,images\normal\normal_0162.png,train
stricture_0040.png,stricture,images\stricture\stricture_0040.png,train
inflammation_0151.png,inflammation,images\inflammation\inflammation_0151.png,train
diverticula_0745.png,diverticula,images\diverticula\diverticula_0745.png,train
erosion_0140.png,erosion,images\erosion\erosion_0140.png,train
stricture_0048.png,stricture,images\stricture\stricture_0048.png,train
polyp_0087.png,polyp,images\polyp\polyp_0087.png,train
stricture_0595.png,stricture,images\stricture\stricture_0595.png,train
bleeding_0593.png,bleeding,images\bleeding\bleeding_0593.png,train
diverticula_0054.png,diverticula,images\diverticula\diverticula_0054.png,train
tumor_0364.png,tumor,images\tumor\tumor_0364.png,train
erosion_0362.png,erosion,images\erosion\erosion_0362.png,train
erosion_0175.png,erosion,images\erosion\erosion_0175.png,train
erosion_0722.png,erosion,images\erosion\erosion_0722.png,train
polyp_0163.png,polyp,images\polyp\polyp_0163.png,train
stricture_0669.png,stricture,images\stricture\stricture_0669.png,train
inflammation_0137.png,inflammation,images\inflammation\inflammation_0137.png,train
inflammation_0026.png,inflammation,images\inflammation\inflammation_0026.png,train
diverticula_0518.png,diverticula,images\diverticula\diverticula_0518.png,train
foreign_body_0648.png,foreign_body,images\foreign_body\foreign_body_0648.png,train
ulcer_0245.png,ulcer,images\ulcer\ulcer_0245.png,train
polyp_0484.png,polyp,images\polyp\polyp_0484.png,train
normal_0428.png,normal,images\normal\normal_0428.png,train
polyp_0137.png,polyp,images\polyp\polyp_0137.png,train
polyp_0136.png,polyp,images\polyp\polyp_0136.png,train
foreign_body_0792.png,foreign_body,images\foreign_body\foreign_body_0792.png,train
bleeding_0567.png,bleeding,images\bleeding\bleeding_0567.png,train
foreign_body_0138.png,foreign_body,images\foreign_body\foreign_body_0138.png,train
ulcer_0464.png,ulcer,images\ulcer\ulcer_0464.png,train
bleeding_0326.png,bleeding,images\bleeding\bleeding_0326.png,train
normal_0396.png,normal,images\normal\normal_0396.png,train
bleeding_0126.png,bleeding,images\bleeding\bleeding_0126.png,train
normal_0791.png,normal,images\normal\normal_0791.png,train
ulcer_0657.png,ulcer,images\ulcer\ulcer_0657.png,train
ulcer_0473.png,ulcer,images\ulcer\ulcer_0473.png,train
erosion_0022.png,erosion,images\erosion\erosion_0022.png,train
diverticula_0262.png,diverticula,images\diverticula\diverticula_0262.png,train
bleeding_0606.png,bleeding,images\bleeding\bleeding_0606.png,train
erosion_0079.png,erosion,images\erosion\erosion_0079.png,train
diverticula_0200.png,diverticula,images\diverticula\diverticula_0200.png,train
polyp_0381.png,polyp,images\polyp\polyp_0381.png,train
normal_0703.png,normal,images\normal\normal_0703.png,train
inflammation_0591.png,inflammation,images\inflammation\inflammation_0591.png,train
foreign_body_0708.png,foreign_body,images\foreign_body\foreign_body_0708.png,train
inflammation_0494.png,inflammation,images\inflammation\inflammation_0494.png,train
foreign_body_0150.png,foreign_body,images\foreign_body\foreign_body_0150.png,train
polyp_0629.png,polyp,images\polyp\polyp_0629.png,train
bleeding_0174.png,bleeding,images\bleeding\bleeding_0174.png,train
foreign_body_0796.png,foreign_body,images\foreign_body\foreign_body_0796.png,train
foreign_body_0511.png,foreign_body,images\foreign_body\foreign_body_0511.png,train
diverticula_0629.png,diverticula,images\diverticula\diverticula_0629.png,train
erosion_0782.png,erosion,images\erosion\erosion_0782.png,train
stricture_0708.png,stricture,images\stricture\stricture_0708.png,train
normal_0743.png,normal,images\normal\normal_0743.png,train
stricture_0052.png,stricture,images\stricture\stricture_0052.png,train
erosion_0644.png,erosion,images\erosion\erosion_0644.png,train
stricture_0254.png,stricture,images\stricture\stricture_0254.png,train
normal_0790.png,normal,images\normal\normal_0790.png,train
stricture_0559.png,stricture,images\stricture\stricture_0559.png,train
diverticula_0018.png,diverticula,images\diverticula\diverticula_0018.png,train
ulcer_0333.png,ulcer,images\ulcer\ulcer_0333.png,train
erosion_0150.png,erosion,images\erosion\erosion_0150.png,train
bleeding_0063.png,bleeding,images\bleeding\bleeding_0063.png,train
ulcer_0681.png,ulcer,images\ulcer\ulcer_0681.png,train
ulcer_0486.png,ulcer,images\ulcer\ulcer_0486.png,train
foreign_body_0176.png,foreign_body,images\foreign_body\foreign_body_0176.png,train
inflammation_0621.png,inflammation,images\inflammation\inflammation_0621.png,train
bleeding_0169.png,bleeding,images\bleeding\bleeding_0169.png,train
normal_0779.png,normal,images\normal\normal_0779.png,train
inflammation_0746.png,inflammation,images\inflammation\inflammation_0746.png,train
polyp_0681.png,polyp,images\polyp\polyp_0681.png,train
stricture_0516.png,stricture,images\stricture\stricture_0516.png,train
stricture_0089.png,stricture,images\stricture\stricture_0089.png,train
ulcer_0130.png,ulcer,images\ulcer\ulcer_0130.png,train
foreign_body_0492.png,foreign_body,images\foreign_body\foreign_body_0492.png,train
erosion_0240.png,erosion,images\erosion\erosion_0240.png,train
stricture_0423.png,stricture,images\stricture\stricture_0423.png,train
stricture_0389.png,stricture,images\stricture\stricture_0389.png,train
tumor_0411.png,tumor,images\tumor\tumor_0411.png,train
erosion_0648.png,erosion,images\erosion\erosion_0648.png,train
stricture_0037.png,stricture,images\stricture\stricture_0037.png,train
polyp_0592.png,polyp,images\polyp\polyp_0592.png,train
normal_0795.png,normal,images\normal\normal_0795.png,train
erosion_0239.png,erosion,images\erosion\erosion_0239.png,train
polyp_0080.png,polyp,images\polyp\polyp_0080.png,train
normal_0350.png,normal,images\normal\normal_0350.png,train
foreign_body_0175.png,foreign_body,images\foreign_body\foreign_body_0175.png,train
polyp_0463.png,polyp,images\polyp\polyp_0463.png,train
normal_0206.png,normal,images\normal\normal_0206.png,train
erosion_0719.png,erosion,images\erosion\erosion_0719.png,train
polyp_0128.png,polyp,images\polyp\polyp_0128.png,train
tumor_0743.png,tumor,images\tumor\tumor_0743.png,train
inflammation_0182.png,inflammation,images\inflammation\inflammation_0182.png,train
diverticula_0115.png,diverticula,images\diverticula\diverticula_0115.png,train
erosion_0025.png,erosion,images\erosion\erosion_0025.png,train
bleeding_0448.png,bleeding,images\bleeding\bleeding_0448.png,train
tumor_0370.png,tumor,images\tumor\tumor_0370.png,train
polyp_0753.png,polyp,images\polyp\polyp_0753.png,train
normal_0744.png,normal,images\normal\normal_0744.png,train
erosion_0670.png,erosion,images\erosion\erosion_0670.png,train
tumor_0523.png,tumor,images\tumor\tumor_0523.png,train
erosion_0691.png,erosion,images\erosion\erosion_0691.png,train
normal_0349.png,normal,images\normal\normal_0349.png,train
tumor_0602.png,tumor,images\tumor\tumor_0602.png,train
diverticula_0700.png,diverticula,images\diverticula\diverticula_0700.png,train
bleeding_0068.png,bleeding,images\bleeding\bleeding_0068.png,train
bleeding_0783.png,bleeding,images\bleeding\bleeding_0783.png,train
diverticula_0708.png,diverticula,images\diverticula\diverticula_0708.png,train
diverticula_0486.png,diverticula,images\diverticula\diverticula_0486.png,train
inflammation_0410.png,inflammation,images\inflammation\inflammation_0410.png,train
polyp_0357.png,polyp,images\polyp\polyp_0357.png,train
tumor_0644.png,tumor,images\tumor\tumor_0644.png,train
